!Sample_title	A10_tophat	B10_tophat	C10_tophat	D10_tophat	E10_tophat	F10_tophat	G10_tophat	H10_tophat	A11_tophat	B11_tophat	C11_tophat	D11_tophat	E11_tophat	F11_tophat	H11_tophat	A12_tophat	B12_tophat	C12_tophat	D12_tophat	E12_tophat	F12_tophat	G12_tophat	H12_tophat
ENSG00000000003	86.0699509473608	0	13.3349463350272	1.05529384463633	131.161131963655	0.241497131132416	72.5323869282148	7.39159662578894	11.0765447414797	31.5445672306378	4.34453069375732	6.76298624391691	1.67876914425838	45.0542768383351	23.5808860986694	2.9541827847275	0	0	0.22872668877057	11.3960939815358	0	2.74593363669233	5.78477130355875
ENSG00000000419	76.8442621105494	0	298.760656734636	44.936690942965	7.84999244979004	92.5512244804652	10.7104820587153	122.990603815426	110.446019940734	178.495189196233	119.065421820142	66.4575137945031	63.0755432411911	29.4400267226468	66.9896916802682	0	181.28325537002	45.8014718809216	11.1719817203554	170.493359632025	1.33608303586653	121.226600039931	184.746041279147
ENSG00000000457	0.140368517191258	0	0.325407104080091	3.94003966062464	36.0967609296268	0	0	0	0.280692287590443	2.50406733528814	0.841905748014692	10.2829074809161	0	0	3.7894465493799	0	11.4835241247461	2.11361235386468	0.150701079990489	14.6075247951351	0.117147481061376	8.29222356206094	0
ENSG00000000460	16.8393290427439	0	0	0	4.76367063192387	0	17.3320621349011	4.21328440145209	2.59025307924923	3.89943336397924	0	0	69.8548163716012	0	0.874233638323507	3.68857328833588	0	10.8900685628802	0	12.2831339765335	0	3.8260683611641	0
ENSG00000001036	30.7869419407953	0.516285720910693	0	7.42509232731054	14.7003498662914	0	7.45711507938919	36.4338871327041	6.2255800713803	1.54274037493629	11.2037669972645	16.0492635354072	0	6.71468485529757	22.4126836514559	5.82457986263022	7.59260574831591	10.0702189072173	0	0	0	0	17.0243510111781
ENSG00000001084	0	0	4.23448346427181	2.82745928478422	0.995175431553988	0	30.3810282698757	0	3.8809033750733	0	0.958616586201013	5.29665521143712	0	0.583161215720632	6.47214903210467	1.58303425838819	3.30303184877673	4.69863127415554	6.98625846788946	23.0945560480446	0	0.245240242672018	0
ENSG00000001167	24.8447487208313	0	0	14.2321138725161	0	0	27.7027044694568	0	5.57650358707301	33.6931097461224	0	1.23812214101541	0	5.95705838251406	0	0	54.885786175724	19.341337027997	0.272179358062066	45.1214206519236	0	0	0.215116913717191
ENSG00000001460	1.8162970345716	0	0	0.937171030710409	0	0	2.95346097579882	0.421986135983091	0	0	0	0.277199123452574	0	0.811821256738479	0.306459412517705	0	0	0.113954441950814	0	0	0	0	1.34853105563001
ENSG00000001461	4.52051107703178	0.153337517918286	5.59706101536653	10.6870384191771	26.531983909855	0.232919925496705	0.0763714722155429	0	1.4381151752866	2.38261847186567	0	4.7666517497227	0	10.7060808932722	18.8603543253718	0	3.48502101171443	4.84726860972337	2.53693505659446	3.99685133647305	4.54437302676614	1.87595485716003	17.7840657026742
ENSG00000001497	11.5821230553655	0	9.21718970116571	4.28140775221486	0	71.1314698078079	0.771011620735336	35.7717247307091	16.5926356670748	35.9265561301455	39.6068676809719	10.5530584170015	12.9406998850442	3.70875508110639	3.73344220424145	18.3204563220497	2.41453236040476	10.4118760648779	18.7448253517674	2.35377285540658	11.5416154896468	0	23.175893396286
ENSG00000001561	0	18.6022707181711	0	14.4056345293401	0	0	3.8604457359437	0	0.830791234351761	4.44691347291892	15.9479503276477	0	0	0	19.0671653489353	0	0	0	0	0	16.4697872831257	0	0
ENSG00000001629	24.255541961446	14.1569454832047	38.1673095837401	46.3137830847655	1.62419120704164	4.6080904194341	6.04373625286086	58.7673399332974	21.1355387388263	0.725196162782114	16.4173510132426	16.2135827833854	4.53803321096073	15.0896767793034	15.7301361258544	0.134213774080738	12.5728149338219	42.8482286766708	0.14548043949152	14.8922232342418	69.7760464507352	54.7248270212985	6.09396347592419
ENSG00000001630	4.03158089471436	0	0.824660197858346	6.65667476290608	0.516824354273527	0.268824126088735	1.23401602184702	0	2.37114017609845	6.13438105786523	1.42239500824377	0	0	5.08793130788012	1.92067456549204	1.17445288315619	0.709805457726815	0	2.54608623852365	2.53712745244304	0.989600039451949	3.05665415866464	1.60983909312954
ENSG00000001631	0	0	15.7044332263334	17.7421702876842	0	68.6700050753807	8.68226939935887	2.12265012018445	5.60543041243236	13.6128187938527	4.48343308594594	15.9716558780793	16.2596936520077	11.7734271205556	3.36334759502022	33.1629601832796	2.0198106948274	0	1.6719463790692	0.454380923213159	6.62840614432912	1.17087985300879	19.2927694219419
ENSG00000002016	41.7361162751228	127.335280870243	46.7733880718463	93.6592176622705	11.0553539916057	65.6068166852176	51.2508353436216	62.5730912278526	54.409687786929	1.02837085135968	107.322045740861	36.5992155324143	146.268270780799	18.1392644098122	32.9925134073326	52.3007694285933	48.5408678391709	39.8131255217805	39.1144473281089	77.819077082117	34.2544267212147	36.6550465050748	72.7850901292488
ENSG00000002079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36913898318264	0	0	0
ENSG00000002330	9.6163118062449	0	5.90105207156013	27.0856693944862	0.616376586449166	1.28242329002987	22.2859825584855	121.259495039015	14.7049562068532	54.4916133088153	3.39276186392572	16.5754688972238	20.0582443275486	7.51274166186982	10.6896559833532	14.006794631084	17.4949591097093	13.6280972661832	7.28765011879064	38.5106454592136	8.9696698657866	35.8467863730281	24.9591036447092
ENSG00000002549	32.4179328893219	0	43.1978145598358	2.52880189454466	15.5760073291122	0.578699862449408	14.6106192874643	62.3100157340697	26.0323000765485	25.9556999133667	3.67440143529836	46.1252017802271	25.1427281017562	58.9366605713859	4.82376021653033	0	54.2441394634907	59.447548550294	4.93288232611403	16.3850841340866	87.7691831450263	0	32.7057844873471
ENSG00000002586	18.2404699260964	28.5411361762277	0.341013565375041	27.2028445781408	3.52633474610442	24.3449551604878	22.7443732552851	61.9731100862622	10.5895524600275	21.2557115251499	7.41118042236831	6.46564423183427	4.05698283225353	16.2305628445043	17.4732257364921	5.82791844820743	32.8741080689457	10.0412462500228	2.21100144184584	16.8818286245688	7.85701449106405	21.1717977527604	32.4529149095335
ENSG00000002587	1.06483082714265	0	0.411421215536971	3.71170683823535	1.93381926828651	0	0	3.37191003661924	2.12932220663301	2.63830141268495	0.567703871034546	1.15564131261565	11.1876826880408	4.95584198173873	1.91644089635429	0	1.41648172166497	2.13783891721537	0.381071099770218	0.115069770904337	0	7.75187108729676	0
ENSG00000002745	0	0	0	0	0	0	0	0	1.77737351930545	0	4.62023210221445	0	0	0	0	0	0	0	0	11.8141826793613	0	0	0
ENSG00000002822	7.61700148245691	0	0	4.41287006493847	0.145611508942625	0	0	0	2.13776488573723	0	5.12959315172127	2.93681544361601	0	0	0.72151481602716	1.98536142986651	4.13297235952745	3.08532833681848	6.02566700001804	4.15893664931591	0	0	2.72136284871773
ENSG00000002834	0.410489946393186	0	0.793009877277747	3.38886672243717	11.9277293262164	8.06540907288575	6.71307512125587	1.01728480480161	0.547232690974372	2.07480118233536	0.164136447063734	5.68008916229749	12.1298262680403	1.25811189117104	0.36939187932845	0.135525309332341	0	0	5.58227875312736	1.46385175488641	11.1910436185036	0.440901042430241	36.6888735849999
ENSG00000002919	1.87551179334221	7.19793353662345	0	0	0	0	1.19500386807815	0	2.67887550677346	0	0	0	0	0.273726753668536	0	11.6765239058816	20.3154746758373	1.34479514065914	0	4.16931669086994	1.56524758319971	0	0
ENSG00000003056	80.8327919537907	0.381780783294563	16.0111150726366	18.161466434852	33.1691220410288	1.73977679060446	55.143559483013	107.767907610953	22.5068098176703	2.5098020936811	42.6519660915188	49.3460676295165	0	31.0987509064655	26.9321594751361	89.6897670254868	25.0102593423658	35.9495037760319	0.823888430162458	14.4295116372463	14.9438252184753	109.900353388048	54.4803945200504
ENSG00000003147	18.3709987438051	14.74121875387	10.5325850009845	26.7451865334228	2.79820603670359	33.3639815913188	0	14.9310273430435	11.8503681178799	0.880980140502364	63.7420251034308	0.964727761073342	0	0	11.1988953708243	17.6088691121671	0	8.7250286729725	0	1.53696135629493	46.1605625435955	4.0312712431949	14.0797560594566
ENSG00000003249	0	0	0	0	0	0	0	0	0.403257152052812	0	1.45143074854981	2.95459203469613	0	0	0	0.199737885450983	1.20715818609019	0.809740142302963	0	0	3.70260372932579	0	0.684458825444556
ENSG00000003393	0	0	3.55896784541833	15.2089753774124	5.271966766378	87.43375259527	2.21324291129419	3.68929019347929	3.90717501205561	22.1585000489525	4.46443548812413	0	0.366584074981306	0.0950557274392086	3.76773313742996	0.184311288365882	2.59915665683787	0.747200504964079	1.89794252098576	8.95862049030012	2.25187377236306	1.09929458354517	0
ENSG00000003402	6.30409721082303	37.5073819007985	2.58485527684163	9.84242982192112	0.420566420475679	0.0486124324064763	12.6877595648522	8.66170140036384	5.05962519035981	4.74322304170123	12.4492930692672	4.7124097068986	0.337929693693096	4.6879700869535	5.32561137898515	0.509713281119797	15.2316582594484	1.37758978091296	11.1421136812569	9.38450191180624	0.214743516040334	7.60025408730953	2.76557336860901
ENSG00000003436	47.2603446041589	13.9102287938281	24.3786563015509	29.9603513970084	105.870282138791	4.8616914344926	62.7211766419165	106.288343392128	14.6788839318906	42.007290048993	36.7062425267216	1.40982518165733	7.14917182527996	39.0981069327417	15.5864200269483	52.2014128116806	95.4535036236894	25.5010079116066	4.5160536291874	18.7707342764151	0.137668791556334	0	9.65800384397455
ENSG00000003509	0	0	1.84040846128453	0	0	0.29996973149425	9.44219983191409	0	11.641772210537	10.149634417391	40.6321100925169	18.7395262808658	5.73441514388725	0	15.0024095477135	21.7546889518597	9.50451087848495	21.5171642538793	0	14.6701193384482	0.220850756544905	15.9170388563495	4.93997049572083
ENSG00000003756	6.1503018183459	7.09310252157425	1.94425095258964	5.53907127942798	9.3417198387612	0.633790213938371	0.900517478905724	3.11764236402091	12.2986430383884	0	7.15412007850016	4.32345612021531	4.58937238933001	4.85532333720736	2.01255868822391	12.2756153378687	5.6711867773123	25.3504779345249	1.80082557912246	7.06919950211954	0	1.60144149207816	7.43269603284764
ENSG00000003987	0	0	0	1.68157329073288	0	0	0	0	0	0.908406296668389	0	0	0	0	0.91647085732192	0	0	2.555866801063	0	0	0	0.364628983438737	0
ENSG00000003989	1.46665123920672	0	0	0	0	0	0	8.6323790086894	0	0	0	0	0	0	0	31.2323347213764	0	0	0	0	0	0	0
ENSG00000004059	26.8520246921573	4.62422026243794	1.79565240303309	37.5152919577292	7.8774970257469	58.5349807421435	24.9507354925028	92.7794371077949	13.4238723684154	0.460595816910429	13.6276237091259	6.30476146366878	0	21.6298266290104	16.7286545800418	17.9011476867173	30.3960624713992	9.8489892321882	8.31594495115875	9.04001896616068	2.58575984653805	12.2021111229643	0.876334108152022
ENSG00000004142	7.2883093169443	0	7.92000388042174	9.02547399420231	27.7959395288495	0	58.5799798093772	0.564438787262626	14.5742952606131	0.81261176184763	2.73212506533952	31.1451054746516	0	0	25.8245154449325	3.60940767259089	46.3552158333275	7.31629424191136	0.489050227993651	5.75934782633784	49.4212138514419	18.1028577152597	1.93260386180155
ENSG00000004399	0	0	0	0	0.108109592283341	0	0	0	0	0	0	0.969086769235925	0	0	0.535690297789728	0	0	0	0	0	0	0	0
ENSG00000004455	4.72365673252453	0.251787326436802	8.01736170706426	4.17824130035426	8.82364554975527	1.91232668008644	19.3124477049249	1.67232361485459	12.8193103873635	1.80570932098358	9.30897552383153	16.4780285643783	9.3054874252632	49.4649623468044	10.4750042567799	12.3649155719362	35.6818844172724	27.0959666266701	7.96928993841095	15.0949357301978	7.88445299112015	2.89920471274076	16.7483560863659
ENSG00000004478	27.6044715379265	0	3.67530990883355	15.3981904292979	0.203237685261617	39.3253368883212	21.3518123563909	1.84891840584406	6.34055700062651	8.9837524644263	6.48842782409145	3.18816451311467	14.3298988754469	11.4331120509121	3.52469737829484	22.7228065117888	0	10.2978077315416	13.416498214188	15.2377256627807	1.86793693933308	1.20200859482623	11.8698439890379
ENSG00000004487	31.9978234938247	0	11.1267675490981	4.98975031905784	0	0	1.58571626432007	0.440542656038281	10.3087664119716	15.8560215904216	22.6035970539107	28.2154025907665	0.350194023422804	34.8694140489271	17.7564331587328	2.11284829997202	1.41882732157206	8.38706789435853	0.190851064135149	32.1576289516275	19.4349072108655	1.71841891109472	17.6481757693868
ENSG00000004534	5.95412800222327	343.019681476403	19.3242888434875	8.9571834658293	10.66900431587	124.187468838619	9.93398107315961	22.1334675637968	22.2252014928433	0	21.9032468467474	10.6621442632512	36.491732733828	22.1689430966193	7.85840500118324	31.7146670262051	32.0777242148867	4.51594805328331	0.71026810022907	29.7262944489608	0.331276134817358	19.4699493153561	2.69452936130227
ENSG00000004660	0	0	3.92202347332738	0	1.13445173454221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004700	87.4604352326577	0	13.6354878877224	16.4676677105704	0	0	96.0004364693112	3.16880536734788	17.8984053843239	0.22810343394373	28.8361409622553	0	0	13.8470380380157	20.0211767438347	33.9413774569133	30.1064229137046	36.7101308968773	0	39.5462943683338	49.7284235388802	17.8540803722424	38.4082765476946
ENSG00000004766	0	36.9114254789362	0	0	0	0	0	0	0.204358474242122	0	0	0	0.201322669484127	0	9.38030315611363	13.0575209420605	0	27.1858004751951	33.9029130394046	0.496964115297659	0	0.768366681623283	0
ENSG00000004777	0	0	0	0	0	0	0	0	0	0	0	0	3.25660468740047	0	0	0	0	0	0	0	0	0	0
ENSG00000004779	134.658062720948	34.2471679394597	88.1912232094662	53.8397728360399	219.108008009483	0	104.13861208367	129.444510954148	68.8276786766538	82.4072127101438	71.7111111368659	30.9650478336263	47.5826129325735	82.0492522537017	74.9879367232228	104.067682750028	85.5475282788801	23.6404899764322	11.6693497527135	64.6016077578309	38.8044441469997	62.2640452119987	216.737416317837
ENSG00000004864	30.4690865088434	0	22.9411131268367	5.15984645328924	3.40518989645879	0	8.71128830516805	1.2907543587968	36.4529248204721	5.57482333222261	34.987696685797	70.5864779264796	4.10416068421119	7.44949942436787	3.51519684627788	29.1468182315659	1.81870907847739	32.6774344825935	14.2590437229923	23.5548131202285	11.736283033923	8.67109344821186	33.8088990299087
